"pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","dropoff_datetime","pickup_datetime","passenger_count","trip_distance"
"-73.957346999999999","40.765856999999997","-73.946209999999994","40.781014999999996","2014-01-06T00:01:00.000","2014-01-05T23:59:00.000","1","1.22"
"-73.965801999999996","40.768490999999997","-73.980275000000006","40.725465999999997","2014-01-06T00:01:01.000","2014-01-05T23:44:00.000","1","3.7000000000000002"
"-73.981511999999995","40.677688000000003","-73.987686999999994","40.732416999999998","2014-01-06T00:01:03.000","2014-01-05T23:43:14.000","1","4.5"
"-74.003938000000005","40.725656000000001","-73.995310000000003","40.739393999999997","2014-01-06T00:01:03.000","2014-01-05T23:58:34.000","1","1.1000000000000001"
"-74.005148000000005","40.720213000000001","-73.980669000000006","40.735407000000002","2014-01-06T00:01:03.000","2014-01-05T23:51:52.000","1","2.2999999999999998"
"-73.939926999999997","40.75638","-73.954278000000002","40.764167","2014-01-06T00:01:05.000","2014-01-05T23:51:43.000","2","2.6000000000000001"
"-73.984962999999993","40.779367999999998","-73.936216999999999","40.754105000000003","2014-01-06T00:01:05.000","2014-01-05T23:45:01.000","1","4.4000000000000004"
"-73.989690999999993","40.723173000000003","-73.952741000000003","40.710672000000002","2014-01-06T00:01:06.000","2014-01-05T23:51:03.000","1","2.7999999999999998"
"-73.973799","40.791381999999999","-73.948082999999997","40.784658999999998","2014-01-06T00:01:06.000","2014-01-05T23:52:09.000","1","1.6000000000000001"
"-73.943327999999994","40.820830999999998","-73.936327000000006","40.799010000000003","2014-01-06T00:01:06.000","2014-01-05T23:55:19.000","1","2"
"-74.004255000000001","40.742952000000002","-74.000639000000007","40.729664999999997","2014-01-06T00:01:07.000","2014-01-05T23:50:49.000","1","1.8999999999999999"
"-73.789434","40.646642999999997","-73.999883999999994","40.717941000000003","2014-01-06T00:01:08.000","2014-01-05T23:36:50.000","1","20"
"-73.999998000000005","40.726872999999998","-73.954881999999998","40.716467000000002","2014-01-06T00:01:08.000","2014-01-05T23:52:01.000","1","3.2999999999999998"
"-74.003887000000006","40.737578999999997","-74.002020000000002","40.740290999999999","2014-01-06T00:01:09.000","2014-01-05T23:59:05.000","1","0.20000000000000001"
"-73.989022000000006","40.752952999999998","-73.923630000000003","40.698625","2014-01-06T00:01:09.000","2014-01-05T23:33:00.000","1","7"
"-74.006608999999997","40.739750999999998","-73.966791000000001","40.764001999999998","2014-01-06T00:01:10.000","2014-01-05T23:41:07.000","2","3.6000000000000001"
"-73.979768000000007","40.722861999999999","-73.986943999999994","40.750905000000003","2014-01-06T00:01:10.000","2014-01-05T23:49:53.000","1","2.7000000000000002"
"-73.990711000000005","40.755516999999998","-73.927209000000005","40.762801000000003","2014-01-06T00:01:11.000","2014-01-05T23:45:56.000","3","5"
"-73.995244999999997","40.717315999999997","-73.989284999999995","40.759579000000002","2014-01-06T00:01:12.000","2014-01-05T23:44:21.000","1","3.7999999999999998"
"-73.991865000000004","40.715812","-73.949941999999993","40.727817000000002","2014-01-06T00:01:13.000","2014-01-05T23:53:07.000","1","3.7000000000000002"
"-73.982529999999997","40.767214000000003","-73.913777999999994","40.804332000000002","2014-01-06T00:01:13.000","2014-01-05T23:44:36.000","2","6.2000000000000002"
"-73.954083999999995","40.806347000000002","-73.949886000000006","40.826608999999998","2014-01-06T00:01:13.000","2014-01-05T23:52:27.000","1","1.8999999999999999"
"-73.991077000000004","40.734982000000002","-73.993159000000006","40.729520000000001","2014-01-06T00:01:14.000","2014-01-05T23:59:22.000","1","0.29999999999999999"
"-73.988557999999998","40.764218999999997","-73.948528999999994","40.823829000000003","2014-01-06T00:01:14.000","2014-01-05T23:46:46.000","2","4.9000000000000004"
"-73.980986999999999","40.758555000000001","-74.006292999999999","40.733102000000002","2014-01-06T00:01:14.000","2014-01-05T23:51:26.000","1","2.7999999999999998"
"-73.973528000000002","40.784602","-73.940872999999996","40.750208000000001","2014-01-06T00:01:15.000","2014-01-05T23:50:50.000","1","3.7999999999999998"
"-73.955872999999997","40.778852999999998","-73.997176999999994","40.760449000000001","2014-01-06T00:01:16.000","2014-01-05T23:49:50.000","1","3.3999999999999999"
"-73.789063999999996","40.641257000000003","-73.983725000000007","40.660027999999997","2014-01-06T00:01:17.000","2014-01-05T23:23:24.000","1","22.899999999999999"
"-74.002863000000005","40.733649999999997","-73.941389000000001","40.714654000000003","2014-01-06T00:01:19.000","2014-01-05T23:40:17.000","1","4.7999999999999998"
"-73.954329999999999","40.821359999999999","-73.951189999999997","40.813682999999997","2014-01-06T00:01:20.000","2014-01-05T23:56:03.000","1","0.69999999999999996"
"-73.978837999999996","40.777312999999999","-73.992992000000001","40.757297999999999","2014-01-06T00:01:21.000","2014-01-05T23:56:43.000","1","1.6000000000000001"
"-73.998544999999993","40.760705999999999","-73.995788000000005","40.759175999999997","2014-01-06T00:01:21.000","2014-01-05T23:58:29.000","1","0.29999999999999999"
"-74.004811000000004","40.721184000000001","-73.980683999999997","40.728847999999999","2014-01-06T00:01:21.000","2014-01-05T23:52:08.000","1","1.8"
"-73.994574999999998","40.755639000000002","-73.985310999999996","40.750312000000001","2014-01-06T00:01:22.000","2014-01-05T23:57:55.000","1","0.69999999999999996"
"-73.978949999999998","40.724119999999999","-74.002796000000004","40.760553999999999","2014-01-06T00:01:23.000","2014-01-05T23:44:12.000","1","4.7999999999999998"
"-73.988449000000003","40.764282000000001","-74.001465999999994","40.746265000000001","2014-01-06T00:01:24.000","2014-01-05T23:57:34.000","2","1.3999999999999999"
"-73.987851000000006","40.721151999999996","-73.926985000000002","40.770816000000003","2014-01-06T00:01:24.000","2014-01-05T23:40:27.000","1","6.2999999999999998"
"-73.987817000000007","40.737997999999997","-73.987038999999996","40.757162000000001","2014-01-06T00:01:25.000","2014-01-05T23:51:55.000","1","1.8"
"-73.781448999999995","40.644871000000002","-73.993589","40.764662000000001","2014-01-06T00:01:26.000","2014-01-05T23:26:08.000","2","19.199999999999999"
"-73.959901000000002","40.773496999999999","-73.943712000000005","40.793011999999997","2014-01-06T00:01:27.000","2014-01-05T23:55:44.000","1","1.8"
"-73.986130000000003","40.762039999999999","-73.979288999999994","40.727792000000001","2014-01-06T00:01:29.000","2014-01-05T23:48:49.000","1","3.3999999999999999"
"-73.989894000000007","40.757007999999999","-73.981964000000005","40.756793999999999","2014-01-06T00:01:29.000","2014-01-05T23:56:30.000","1","0.90000000000000002"
"-73.978661000000002","40.741123999999999","-74.004251999999994","40.723115","2014-01-06T00:01:29.000","2014-01-05T23:52:51.000","1","2.2000000000000002"
"-73.989547999999999","40.757038999999999","-73.976043000000004","40.782165999999997","2014-01-06T00:01:31.000","2014-01-05T23:53:26.000","1","2.2999999999999998"
"-73.988990999999999","40.726939000000002","-73.957252999999994","40.801715999999999","2014-01-06T00:01:32.000","2014-01-05T23:40:21.000","1","6.4000000000000004"
"-74.006135999999998","40.739634000000002","-74.004593999999997","40.721285999999999","2014-01-06T00:01:33.000","2014-01-05T23:54:53.000","1","1.8"
"-73.985696000000004","40.738551000000001","-73.975690999999998","40.732664999999997","2014-01-06T00:01:33.000","2014-01-05T23:55:57.000","1","0.80000000000000004"
"-73.983386999999993","40.749636000000002","-73.952372999999994","40.718189000000002","2014-01-06T00:01:34.000","2014-01-05T23:47:32.000","1","5.2000000000000002"
"-73.995688999999999","40.687587999999998","-73.951452000000003","40.786146000000002","2014-01-06T00:01:34.000","2014-01-05T23:42:34.000","1","10.1"
"-73.992492999999996","40.750391999999998","-73.953322999999997","40.767943000000002","2014-01-06T00:01:36.000","2014-01-05T23:51:16.000","1","3.2999999999999998"
"-73.975093999999999","40.787739000000002","-73.948216000000002","40.824261999999997","2014-01-06T00:01:37.000","2014-01-05T23:51:25.000","2","2.8999999999999999"
"-73.958516000000003","40.708613","-73.919437000000002","40.704414999999997","2014-01-06T00:01:38.000","2014-01-05T23:49:18.000","1","2.5"
"-73.977609999999999","40.787182999999999","-73.987296000000001","40.768586999999997","2014-01-06T00:01:39.000","2014-01-05T23:56:37.000","2","1.5"
"0","0","0","0","2014-01-06T00:01:39.000","2014-01-05T23:58:12.000","1","0.40000000000000002"
"-73.992048999999994","40.749203999999999","-74.003936999999993","40.716876999999997","2014-01-06T00:01:40.000","2014-01-05T23:49:24.000","1","2.8999999999999999"
"-73.950304000000003","40.81138","-73.946175999999994","40.816960000000002","2014-01-06T00:01:41.000","2014-01-06T00:00:51.000","1","0.40000000000000002"
"-73.993948000000003","40.751418000000001","-73.974204","40.778750000000002","2014-01-06T00:01:41.000","2014-01-05T23:51:44.000","1","2.2000000000000002"
"-73.954023000000007","40.778688000000002","-73.950021000000007","40.785530000000001","2014-01-06T00:01:41.000","2014-01-05T23:59:28.000","2","0.5"
"-73.870801999999998","40.733426999999999","-73.861407","40.719383000000001","2014-01-06T00:01:42.000","2014-01-05T23:56:26.000","1","1.2"
"-74.004170999999999","40.738197999999997","-73.993842000000001","40.737882999999997","2014-01-06T00:01:42.000","2014-01-05T23:59:10.000","1","0.69999999999999996"
"-73.986968000000005","40.760621","-73.981712999999999","40.752209000000001","2014-01-06T00:01:42.000","2014-01-05T23:57:07.000","1","0.69999999999999996"
"-73.959354000000005","40.767631000000002","-73.950496999999999","40.775391999999997","2014-01-06T00:01:43.000","2014-01-05T23:58:30.000","1","1"
"-74.012950000000004","40.716487999999998","-73.962249999999997","40.763751999999997","2014-01-06T00:01:43.000","2014-01-05T23:41:20.000","1","5.7999999999999998"
"-73.983761999999999","40.764848000000001","-73.944626999999997","40.821416999999997","2014-01-06T00:01:44.000","2014-01-05T23:42:40.000","1","5"
"-73.960637000000006","40.772393999999998","-73.966271000000006","40.789642999999998","2014-01-06T00:01:45.000","2014-01-05T23:54:31.000","2","1.7"
"-73.991416999999998","40.735146999999998","-74.013737000000006","40.648977000000002","2014-01-06T00:01:45.000","2014-01-05T23:38:55.000","2","8.6999999999999993"
"-73.979906","40.735126000000001","-73.961843000000002","40.797908","2014-01-06T00:01:48.000","2014-01-05T23:44:14.000","1","5.7000000000000002"
"-73.958979999999997","40.76361","-73.948627999999999","40.785797000000002","2014-01-06T00:01:48.000","2014-01-05T23:56:50.000","1","1.8"
"-74.001647000000006","40.735585","-73.994815000000003","40.750140000000002","2014-01-06T00:01:49.000","2014-01-05T23:56:09.000","1","1.3"
"-73.972268999999997","40.755678000000003","-73.969404999999995","40.760435999999999","2014-01-06T00:01:50.000","2014-01-05T23:58:55.000","2","0.5"
"-73.980157000000005","40.759121999999998","-73.994291000000004","40.759149999999998","2014-01-06T00:01:51.000","2014-01-05T23:55:55.000","1","0.90000000000000002"
"-73.989051000000003","40.669877999999997","-73.975762000000003","40.749186000000002","2014-01-06T00:01:52.000","2014-01-05T23:41:46.000","1","6.2000000000000002"
"-73.987966999999998","40.743858000000003","-73.956858999999994","40.776648999999999","2014-01-06T00:01:53.000","2014-01-05T23:49:59.000","1","3.2000000000000002"
"-74.001517000000007","40.735813","-74.006101000000001","40.738767000000003","2014-01-06T00:01:53.000","2014-01-05T23:57:43.000","1","0.59999999999999998"
"-74.008369999999999","40.716698000000001","-73.990419000000003","40.730910999999999","2014-01-06T00:01:53.000","2014-01-05T23:50:58.000","1","1.8"
"-73.956748000000005","40.716765000000002","-73.957577999999998","40.711444","2014-01-06T00:01:54.000","2014-01-05T23:59:32.000","1","0.59999999999999998"
"-74.006208000000001","40.711444","-73.979883999999998","40.713611","2014-01-06T00:01:55.000","2014-01-05T23:53:11.000","2","1.5"
"-73.782022999999995","40.644799999999996","-73.816491999999997","40.784457000000003","2014-01-06T00:01:55.000","2014-01-05T23:44:55.000","1","12.699999999999999"
"-73.862487000000002","40.769841","-73.964008000000007","40.761921999999998","2014-01-06T00:01:55.000","2014-01-05T23:42:55.000","1","6.9000000000000004"
"-74.002551999999994","40.730414000000003","-74.007964999999999","40.717194999999997","2014-01-06T00:01:56.000","2014-01-05T23:57:44.000","1","1"
"-73.991772999999995","40.749718000000001","-73.946085999999994","40.777310999999997","2014-01-06T00:01:56.000","2014-01-05T23:47:48.000","1","4.0999999999999996"
"-73.981527999999997","40.737144000000001","-73.983655999999996","40.725945000000003","2014-01-06T00:01:57.000","2014-01-05T23:58:18.000","1","0.90000000000000002"
"-73.999350000000007","40.733907000000002","-73.981604000000004","40.780244000000003","2014-01-06T00:01:58.000","2014-01-05T23:52:35.000","1","3.7999999999999998"
"-73.990167","40.714232000000003","-73.987584999999996","40.718297","2014-01-06T00:02:00.000","2014-01-06T00:00:00.000","6","0.34999999999999998"
"-73.993222000000003","40.746957000000002","-73.986772000000002","40.761226999999998","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","5","1.45"
"-73.955579999999998","40.804490000000001","-73.964596999999998","40.805016999999999","2014-01-06T00:02:00.000","2014-01-05T23:57:00.000","1","0.95999999999999996"
"-73.980577999999994","40.764052","-73.988477000000003","40.746012","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","1.53"
"-73.953502","40.771202000000002","-73.973731999999998","40.789752","2014-01-06T00:02:00.000","2014-01-05T23:55:00.000","1","2.1299999999999999"
"-73.991455000000002","40.749727","-74.007769999999994","40.708466999999999","2014-01-06T00:02:00.000","2014-01-05T23:53:00.000","1","3.4100000000000001"
"-74.007377000000005","40.726497000000002","-73.984527999999997","40.774757000000001","2014-01-06T00:02:00.000","2014-01-05T23:52:00.000","1","4.1200000000000001"
"-74.008021999999997","40.742082000000003","-73.979376999999999","40.766706999999997","2014-01-06T00:02:00.000","2014-01-05T23:49:00.000","1","3.4700000000000002"
"0","0","0","0","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","1","0.47999999999999998"
"-73.995777000000004","40.738836999999997","-73.992337000000006","40.744382000000002","2014-01-06T00:02:00.000","2014-01-06T00:01:00.000","6","0.48999999999999999"
"-73.989739999999998","40.762357000000002","-73.990264999999994","40.751196999999998","2014-01-06T00:02:00.000","2014-01-05T23:59:00.000","1","1.0600000000000001"
"-73.977329999999995","40.745817000000002","-73.775637000000003","40.763047","2014-01-06T00:02:00.000","2014-01-05T23:40:00.000","1","13.609999999999999"
"-74.010857000000001","40.72607","-73.988146999999998","40.741076999999997","2014-01-06T00:02:00.000","2014-01-05T23:52:00.000","1","2.6699999999999999"
"-73.979855000000001","40.772775000000003","-73.994091999999995","40.751272","2014-01-06T00:02:00.000","2014-01-05T23:53:00.000","1","2.1899999999999999"
"-74.001840000000001","40.740782000000003","-73.949087000000006","40.771725000000004","2014-01-06T00:02:00.000","2014-01-05T23:48:00.000","6","4.5999999999999996"
"-73.957808","40.711151000000001","-73.945255000000003","40.708590999999998","2014-01-06T00:02:00.000","2014-01-05T23:56:37.000","1","1.1000000000000001"
"-73.987532000000002","40.756582000000002","-73.970950000000002","40.755234999999999","2014-01-06T00:02:00.000","2014-01-05T23:57:00.000","3","1.1699999999999999"
"-73.978149999999999","40.759011999999998","-73.972980000000007","40.757106999999998","2014-01-06T00:02:00.000","2014-01-05T23:59:00.000","2","0.34000000000000002"
"-73.959365000000005","40.775212000000003","-73.949122000000003","40.781756999999999","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","2","1.0800000000000001"
"-73.961332999999996","40.714436999999997","-73.942634999999996","40.725819999999999","2014-01-06T00:02:00.000","2014-01-05T23:54:00.000","5","1.3999999999999999"
"-73.979671999999994","40.743465","-73.975040000000007","40.750096999999997","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","1","0.56999999999999995"
"-73.971964999999997","40.757060000000003","-73.971964999999997","40.757060000000003","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","1","1.25"
"-73.957562999999993","40.770242000000003","-73.978367000000006","40.72954","2014-01-06T00:02:00.000","2014-01-05T23:40:00.000","1","4.2199999999999998"
"-73.9221","40.767257000000001","-73.981733000000006","40.761645000000001","2014-01-06T00:02:00.000","2014-01-05T23:39:00.000","6","4.4800000000000004"
"-73.997979999999998","40.740991999999999","-73.986739999999998","40.731442000000001","2014-01-06T00:02:00.000","2014-01-05T23:42:00.000","1","5.9299999999999997"
"-73.989028000000005","40.736510000000003","-73.973977000000005","40.750292000000002","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","1.46"
"-73.960251999999997","40.770592000000001","-73.967792000000003","40.768856999999997","2014-01-06T00:02:00.000","2014-01-06T00:00:00.000","6","0.63"
"-73.956173000000007","40.778702000000003","-73.96611","40.765101999999999","2014-01-06T00:02:00.000","2014-01-05T23:59:00.000","5","1.1100000000000001"
"-73.970312000000007","40.762374999999999","-73.958624999999998","40.778015000000003","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","2","1.27"
"-73.982832999999999","40.692827000000001","-73.990103000000005","40.729157000000001","2014-01-06T00:02:00.000","2014-01-05T23:54:00.000","6","2.7799999999999998"
"-73.973510000000005","40.789546999999999","-73.941095000000004","40.818752000000003","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","3","1.27"
"-73.973519999999994","40.743679999999998","-74.011497000000006","40.702657000000002","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","4.3300000000000001"
"-73.990651999999997","40.718266999999997","-73.964617000000004","40.712556999999997","2014-01-06T00:02:00.000","2014-01-05T23:57:00.000","1","2.1699999999999999"
"-74.000765000000001","40.737192","-73.991007999999994","40.744619999999998","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","1","1.0800000000000001"
"-73.988887000000005","40.748282000000003","-73.988825000000006","40.774979999999999","2014-01-06T00:02:00.000","2014-01-05T23:54:00.000","1","2.5499999999999998"
"-73.972262000000001","40.794935000000002","-73.898477","40.898487000000003","2014-01-06T00:02:00.000","2014-01-05T23:48:00.000","1","9.1500000000000004"
"-73.990836999999999","40.750867","-73.929806999999997","40.686447000000001","2014-01-06T00:02:00.000","2014-01-05T23:33:00.000","1","7.2999999999999998"
"-73.991848000000005","40.749442000000002","-74.001644999999996","40.732926999999997","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","1","1.3100000000000001"
"-73.98218","40.768341999999997","-73.968716999999998","40.756509999999999","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","5","1.4299999999999999"
"-73.985860000000002","40.732807000000001","-73.971987999999996","40.762881999999998","2014-01-06T00:02:00.000","2014-01-05T23:51:00.000","1","2.5499999999999998"
"-74.009671999999995","40.705022","-73.900571999999997","40.744821999999999","2014-01-06T00:02:00.000","2014-01-05T23:41:00.000","1","8.9199999999999999"
"-73.963267000000002","40.798867000000001","-74.005553000000006","40.738197","2014-01-06T00:02:00.000","2014-01-05T23:49:00.000","5","4.8200000000000003"
"-73.967622000000006","40.75947","-73.998113000000004","40.754196999999998","2014-01-06T00:02:00.000","2014-01-05T23:55:00.000","2","2.21"
"-74.000919999999994","40.731744999999997","-73.984639999999999","40.765770000000003","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","2.9300000000000002"
"-73.998294999999999","40.72287","-73.980789999999999","40.714232000000003","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","5","1.3300000000000001"
"-74.000619999999998","40.718561999999999","-74.006829999999994","40.743917000000003","2014-01-06T00:02:00.000","2014-01-05T23:53:00.000","1","2.0699999999999998"
"-74.002049999999997","40.740340000000003","-73.994985","40.760171999999997","2014-01-06T00:02:00.000","2014-01-05T23:55:00.000","1","1.74"
"-73.99736","40.732711999999999","-73.950986999999998","40.8001","2014-01-06T00:02:00.000","2014-01-05T23:40:00.000","1","6.4000000000000004"
"-73.871359999999996","40.774047000000003","-73.979551999999998","40.660007","2014-01-06T00:02:00.000","2014-01-05T23:41:00.000","1","14.57"
"-73.806111999999999","40.665641999999998","-73.805002000000002","40.650292","2014-01-06T00:02:00.000","2014-01-05T23:59:00.000","1","1.4199999999999999"
"-73.955832999999998","40.772241999999999","-73.963347999999996","40.761822000000002","2014-01-06T00:02:00.000","2014-01-06T00:00:00.000","1","0.91000000000000003"
"-73.938215","40.796512","-73.938694999999996","40.795842","2014-01-06T00:02:00.000","2014-01-06T00:02:00.000","3","0.14000000000000001"
"-73.942340000000002","40.708207000000002","-73.981825000000001","40.677754999999998","2014-01-06T00:02:00.000","2014-01-05T23:45:00.000","2","5.0599999999999996"
"-73.989580000000004","40.756374999999998","-73.991358000000005","40.750027000000003","2014-01-06T00:02:00.000","2014-01-05T23:55:00.000","6","0.98999999999999999"
"-73.783843000000005","40.646357000000002","-74.000559999999993","40.732171999999998","2014-01-06T00:02:00.000","2014-01-05T23:32:00.000","5","18.760000000000002"
"-73.987735000000001","40.719622000000001","-73.932642000000001","40.713994999999997","2014-01-06T00:02:00.000","2014-01-05T23:44:00.000","1","5.0700000000000003"
"-73.984677000000005","40.747982","-73.980457000000001","40.780101999999999","2014-01-06T00:02:00.000","2014-01-05T23:52:00.000","1","3.1600000000000001"
"-73.985740000000007","40.748842000000003","-73.988380000000006","40.750036999999999","2014-01-06T00:02:00.000","2014-01-06T00:01:00.000","1","0.19"
"-73.982742000000002","40.749389999999998","-73.952673000000004","40.677320000000002","2014-01-06T00:02:00.000","2014-01-05T23:41:00.000","1","8.6300000000000008"
"-73.988456999999997","40.749119999999998","-73.970645000000005","40.753222000000001","2014-01-06T00:02:00.000","2014-01-05T23:55:00.000","1","1.6100000000000001"
"-73.953140000000005","40.780161999999997","-73.941824999999994","40.787877000000002","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","2","1.0800000000000001"
"-74.001779999999997","40.740676999999998","-73.987892000000002","40.765501999999998","2014-01-06T00:02:00.000","2014-01-05T23:52:00.000","6","2.0600000000000001"
"-73.957977","40.721846999999997","-73.982095000000001","40.686970000000002","2014-01-06T00:02:00.000","2014-01-05T23:49:00.000","2","4.0999999999999996"
"-73.980417000000003","40.763572000000003","-73.908036999999993","40.768411999999998","2014-01-06T00:02:00.000","2014-01-05T23:41:00.000","1","5.3099999999999996"
"-73.994979999999998","40.727981999999997","-73.987831999999997","40.713566999999998","2014-01-06T00:02:00.000","2014-01-05T23:50:00.000","6","1.8300000000000001"
"-73.976984999999999","40.764629999999997","-73.992099999999994","40.749042000000003","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","1.6599999999999999"
"-73.960097000000005","40.762096999999997","-73.944541999999998","40.808881999999997","2014-01-06T00:02:00.000","2014-01-05T23:40:00.000","1","5.6399999999999997"
"-73.985560000000007","40.732680000000002","-73.985560000000007","40.732680000000002","2014-01-06T00:02:00.000","2014-01-05T23:59:00.000","1","0.76000000000000001"
"-73.977414999999993","40.752319999999997","-73.939279999999997","40.694282000000001","2014-01-06T00:02:00.000","2014-01-05T23:35:00.000","6","7.1600000000000001"
"-73.985982000000007","40.762022000000002","-73.98854","40.774897000000003","2014-01-06T00:02:00.000","2014-01-05T23:57:00.000","1","1.23"
"-73.985027000000002","40.741841999999998","-73.970262000000005","40.74982","2014-01-06T00:02:00.000","2014-01-05T23:57:00.000","2","1.28"
"-74.004671999999999","40.722901999999998","-74.007180000000005","40.707701999999998","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","2","1.3999999999999999"
"-73.968896999999998","40.689456999999997","-73.982759999999999","40.725002000000003","2014-01-06T00:02:00.000","2014-01-05T23:51:00.000","4","3.7599999999999998"
"-73.987054999999998","40.760266999999999","-73.978504999999998","40.752476999999999","2014-01-06T00:02:00.000","2014-01-05T23:54:00.000","1","1.3"
"-74.008606999999998","40.719839999999998","-73.983249999999998","40.696702000000002","2014-01-06T00:02:00.000","2014-01-05T23:52:00.000","6","2.9900000000000002"
"-73.928629999999998","40.823231999999997","-73.913871999999998","40.847172","2014-01-06T00:02:00.000","2014-01-05T23:54:00.000","1","1.98"
"-73.980912000000004","40.782615","-73.989346999999995","40.763027000000001","2014-01-06T00:02:00.000","2014-01-05T23:58:00.000","1","1.47"
"-74.000225","40.734022000000003","-74.018488000000005","40.640721999999997","2014-01-06T00:02:00.000","2014-01-05T23:38:00.000","1","9.3399999999999999"
"-73.993052000000006","40.692737000000001","-74.006155000000007","40.674242","2014-01-06T00:02:00.000","2014-01-05T23:52:00.000","1","2.04"
"-73.996729999999999","40.725487000000001","-74.005103000000005","40.736645000000003","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","1.24"
"-73.982938000000004","40.771816999999999","-74.005632000000006","40.734516999999997","2014-01-06T00:02:00.000","2014-01-05T23:56:00.000","1","3"
"-73.982505000000003","40.757263000000002","-73.920918","40.741554000000001","2014-01-06T00:02:02.000","2014-01-05T23:49:30.000","1","4.2000000000000002"
"-73.993227000000005","40.747180999999998","-73.975483999999994","40.787087","2014-01-06T00:02:03.000","2014-01-05T23:51:05.000","1","3.3999999999999999"
"-73.986801999999997","40.755608000000002","-73.984039999999993","40.723928000000001","2014-01-06T00:02:03.000","2014-01-05T23:48:36.000","1","3"
"-73.984495999999993","40.736758999999999","-73.983624000000006","40.738430999999999","2014-01-06T00:02:04.000","2014-01-05T23:35:48.000","1","1.5"
"-73.782246000000001","40.644444999999997","-73.980389000000002","40.743398999999997","2014-01-06T00:02:05.000","2014-01-05T23:35:15.000","1","17"
"-73.990599000000003","40.745902000000001","-73.999644000000004","40.734794000000001","2014-01-06T00:02:05.000","2014-01-05T23:57:39.000","1","1.3999999999999999"
"-73.983952000000002","40.721494999999997","-73.984191999999993","40.757396","2014-01-06T00:02:05.000","2014-01-05T23:51:09.000","1","3.8999999999999999"
"-73.955646000000002","40.764108","-73.96123","40.764696999999998","2014-01-06T00:02:06.000","2014-01-05T23:59:41.000","1","0.29999999999999999"
"-73.970186999999996","40.761620999999998","-73.949461999999997","40.710349999999998","2014-01-06T00:02:07.000","2014-01-05T23:41:58.000","1","7.2999999999999998"
"-73.988277999999994","40.749282999999998","-73.957560999999998","40.765624000000003","2014-01-06T00:02:08.000","2014-01-05T23:50:54.000","1","2.6000000000000001"
"-73.995142999999999","40.717671000000003","-73.981350000000006","40.741244000000002","2014-01-06T00:02:08.000","2014-01-05T23:55:13.000","1","1.8"
"-73.982569999999996","40.751072000000001","-73.982309000000001","40.750976000000001","2014-01-06T00:02:09.000","2014-01-05T23:45:13.000","1","6.2999999999999998"
"-73.990594999999999","40.730553","-74.008144000000001","40.731122999999997","2014-01-06T00:02:09.000","2014-01-05T23:53:20.000","1","1.3"
"-73.987921999999998","40.732520000000001","-73.993217999999999","40.724404","2014-01-06T00:02:10.000","2014-01-05T23:59:16.000","1","0.59999999999999998"
"-74.002331999999996","40.739623999999999","-73.977547999999999","40.722783999999997","2014-01-06T00:02:10.000","2014-01-05T23:51:00.000","1","2"
"-73.976196000000002","40.788809999999998","-73.977992","40.736567999999998","2014-01-06T00:02:12.000","2014-01-05T23:46:30.000","1","4.7999999999999998"
"-73.955939999999998","40.772029000000003","-73.961769000000004","40.770885999999997","2014-01-06T00:02:13.000","2014-01-05T23:54:57.000","2","1.1000000000000001"
"-73.950693999999999","40.794806000000001","-73.998340999999996","40.750779000000001","2014-01-06T00:02:13.000","2014-01-05T23:50:59.000","1","4.5999999999999996"
"-73.986045000000004","40.763278","-73.965755000000001","40.760376999999998","2014-01-06T00:02:14.000","2014-01-05T23:51:57.000","1","2.2999999999999998"
"-73.993467999999993","40.747472999999999","-73.983406000000002","40.766972000000003","2014-01-06T00:02:14.000","2014-01-05T23:54:08.000","1","1.8999999999999999"
"-73.980208000000005","40.775576999999998","-73.976742000000002","40.787539000000002","2014-01-06T00:02:15.000","2014-01-05T23:58:27.000","1","1"
"-73.991820000000004","40.749288","-73.985979999999998","40.736072","2014-01-06T00:02:16.000","2014-01-05T23:54:40.000","1","1.3999999999999999"
"-73.985620999999995","40.756300000000003","-73.978586000000007","40.762428","2014-01-06T00:02:17.000","2014-01-05T23:55:07.000","1","1"
"-74.008234000000002","40.738155999999996","-74.004915999999994","40.707185000000003","2014-01-06T00:02:18.000","2014-01-05T23:50:22.000","1","3.2000000000000002"
